time,open,high,low,close,volume
570,42.27,42.41,42.2,42.28,7481
585,42.27,42.31,42.01,42.2,56115
600,42.3053,42.31,42.02,42.14,11539
616,42.12,42.15,41.97,42.08,12395
630,42.11,42.27,42.06,42.1999,47436
645,42.16,42.31,42.1,42.31,6425
662,42.25,42.25,42.0,42.02,3199
676,42.02,42.04,41.95,41.97,2500
690,41.96,42.03,41.92,41.99,19500
708,41.99,42.02,41.94,41.97,3700
720,41.94,42.0999,41.94,41.98,4950
735,41.99,41.99,41.88,41.95,3150
751,41.9545,41.98,41.85,41.85,3650
765,41.86,41.89,41.82,41.82,4806
780,41.83,41.86,41.78,41.81,4904
797,41.8104,41.82,41.74,41.76,3800
810,41.76,41.79,41.72,41.79,6275
825,41.77,41.8,41.64,41.65,27863
840,41.65,41.69,41.6,41.61,8712
855,41.59,41.64,41.56,41.64,6349
870,41.65,41.72,41.61,41.64,7800
885,41.65,41.68,41.53,41.62,21421
900,41.62,41.65,41.56,41.57,11196
915,41.57,41.66,41.56,41.62,19904
930,41.62,41.66,41.58,41.635,50751
945,41.66,41.74,41.59,41.72,32368
