time,open,high,low,close,volume
570,122.0,123.5,121.6396,122.67,80431
585,122.69,124.5,122.69,123.945,74744
600,123.9942,124.27,123.41,123.55,48983
615,123.51,123.93,123.36,123.865,28871
630,123.885,124.2,123.5837,123.81,44172
645,123.88,124.08,123.61,123.805,36714
660,123.81,124.02,123.66,123.674,28270
675,123.725,124.08,123.6,124.0,32039
690,123.955,124.05,123.83,123.945,17835
705,123.99,124.4,123.87,124.35,19008
720,124.38,125.0,124.355,124.66,46678
735,124.62,124.9,124.54,124.63,22411
750,124.72,125.0,124.57,124.89,18234
765,124.86,125.0,124.85,125.0,18246
780,125.0,125.36,124.91,125.305,64815
795,125.28,125.615,125.209,125.42,23837
810,125.48,125.71,125.35,125.3671,126700
825,125.43,125.71,124.98,125.03,29473
840,125.08,125.54,125.035,125.45,19346
855,125.5,125.86,125.4,125.835,20782
870,125.86,125.86,125.62,125.68,147100
885,125.715,125.74,125.5,125.58,22627
900,125.55,125.605,125.17,125.17,24747
915,125.14,125.28,124.88,125.14,44359
930,125.16,125.2272,123.91,124.02,94390
945,124.075,124.1999,123.88,123.92,120127
