time,open,high,low,close,volume
570,32.885,33.07,31.15,31.156,4117480
585,31.15,32.56,31.13,32.48,2405470
600,32.48,33.21,32.47,32.8,2537704
615,32.81,33.13,32.57,32.64,1680260
630,32.64,32.67,31.85,32.2001,1249240
645,32.21,32.85,32.07,32.785,935267
660,32.785,32.85,32.31,32.47,714520
675,32.49,32.66,32.23,32.645,811463
690,32.645,33.08,32.63,33.0219,834650
705,33.03,33.25,32.95,33.01,991891
720,33.01,33.06,32.78,32.795,536376
735,32.8,32.9,32.66,32.705,552904
750,32.705,32.85,32.56,32.805,564189
765,32.81,33.13,32.73,32.935,592687
780,32.932,33.0977,32.91,32.975,559239
795,32.975,33.15,32.975,33.11,494592
810,33.11,33.12,32.86,33.025,418339
825,33.025,33.23,33.025,33.17,601322
840,33.1789,33.52,33.177,33.49,1014479
855,33.47,33.49,33.1,33.18,657228
870,33.18,33.182,32.79,32.95,543923
885,32.95,33.09,32.9,33.055,387537
900,33.05,33.21,32.815,33.165,477926
915,33.165,33.26,33.02,33.025,597452
930,33.025,33.055,32.82,33.045,817050
945,33.055,33.1456,32.89,32.94,2225282
