time,open,high,low,close,volume
570,37.82,38.93,37.75,38.305,3071340
585,38.305,38.7579,38.11,38.58,1499053
600,38.59,38.66,38.1,38.45,1094845
615,38.45,38.8,38.45,38.71,1083132
630,38.705,38.99,38.56,38.7101,1076133
645,38.71,38.85,38.28,38.32,965236
660,38.325,38.325,37.92,38.14,981753
675,38.14,38.22,37.88,38.215,819284
690,38.2185,38.26,37.98,38.09,533776
705,38.085,38.2399,37.86,37.9,556940
720,37.91,38.08,37.8,37.925,523839
735,37.9271,38.1,37.87,38.0801,393609
750,38.085,38.4499,38.02,38.44,690899
765,38.4469,38.62,38.34,38.5831,540412
780,38.58,38.65,38.31,38.65,520211
795,38.65,38.66,38.53,38.65,336073
810,38.6411,38.75,38.61,38.63,339879
825,38.63,38.7299,38.58,38.62,338882
840,38.615,38.73,38.6,38.7283,290733
855,38.725,38.815,38.7,38.74,708351
870,38.735,38.875,38.71,38.85,496560
885,38.85,38.935,38.82,38.8216,445905
900,38.83,38.93,38.74,38.795,467890
915,38.795,38.83,38.69,38.8,630548
930,38.8099,38.8973,38.75,38.875,598021
945,38.875,38.8896,38.73,38.73,1181364
