time,open,high,low,close,volume
570,20.12,20.29,19.815,20.035,1690162
585,20.035,20.045,19.5509,19.76,1109315
600,19.76,19.8705,19.54,19.575,742449
615,19.575,19.7099,19.41,19.665,790342
630,19.6708,19.687,19.505,19.505,297097
645,19.51,19.575,19.48,19.5493,283207
660,19.545,19.62,19.45,19.465,818042
675,19.47,19.5099,19.21,19.3519,1514013
690,19.35,19.435,19.3318,19.37,328059
705,19.37,19.42,19.32,19.3395,406607
720,19.3325,19.39,19.27,19.35,378256
735,19.3487,19.44,19.31,19.435,226978
750,19.44,19.46,19.39,19.43,225491
765,19.42,19.49,19.41,19.4888,223160
780,19.485,19.53,19.45,19.52,177361
795,19.515,19.59,19.49,19.58,222335
810,19.5737,19.59,19.5399,19.5501,163697
825,19.55,19.555,19.51,19.55,175548
840,19.55,19.555,19.5001,19.54,144562
855,19.54,19.541,19.4216,19.4712,321848
870,19.47,19.5579,19.4604,19.545,201733
885,19.545,19.6,19.5297,19.58,267295
900,19.58,19.62,19.52,19.615,203848
915,19.615,19.625,19.5,19.6,631505
930,19.605,19.67,19.58,19.665,400639
945,19.665,19.7,19.62,19.69,980550
