time,open,high,low,close,volume
570,25.812,27.26,25.68,27.23,3574117
585,27.22,27.89,27.16,27.62,4019421
600,27.63,28.07,27.29,28.015,2979653
615,28.03,28.09,27.4,27.53,1917917
630,27.53,27.95,27.31,27.82,1729496
645,27.81,28.14,27.75,27.82,2133368
660,27.83,28.09,27.78,28.0044,1213705
675,28.01,28.29,27.9841,28.0999,1564361
690,28.1,28.33,28.07,28.255,1329603
705,28.2764,28.41,28.17,28.278,1179609
720,28.2749,28.38,28.18,28.19,909118
735,28.195,28.3,28.06,28.2808,1168031
750,28.2809,28.31,28.17,28.1701,876691
765,28.175,28.21,27.91,27.93,992402
780,27.92,28.065,27.85,28.0,728767
795,28.01,28.075,27.72,27.99,1003876
810,27.98,28.03,27.78,28.01,722732
825,28.01,28.06,27.35,27.39,1485635
840,27.39,27.52,27.23,27.385,1064981
855,27.385,27.7787,27.289,27.655,1048305
870,27.65,27.82,27.555,27.68,1024570
885,27.6857,27.84,27.53,27.8193,918769
900,27.81,27.85,27.54,27.765,774094
915,27.765,27.81,27.51,27.7101,1062414
930,27.72,27.885,27.7,27.775,1056632
945,27.78,27.785,27.3,27.44,2694356
