time,open,high,low,close,volume
570,18.66,18.79,18.36,18.5297,1057450
585,18.53,18.6999,18.415,18.65,710372
600,18.64,18.65,18.44,18.445,536008
615,18.4499,18.4938,18.4,18.42,530854
630,18.4112,18.425,18.29,18.368,430336
645,18.3678,18.38,18.245,18.2518,366319
660,18.26,18.3299,18.25,18.28,259205
675,18.28,18.29,18.23,18.2499,279836
690,18.245,18.33,18.21,18.2106,302985
705,18.215,18.24,18.15,18.165,563128
720,18.165,18.26,18.165,18.195,310722
735,18.1999,18.26,18.18,18.255,172696
750,18.255,18.3481,18.24,18.32,204250
765,18.3293,18.39,18.3,18.315,171749
780,18.315,18.34,18.24,18.315,204213
795,18.31,18.34,18.28,18.33,116249
810,18.3399,18.39,18.3,18.3691,269746
825,18.365,18.4,18.34,18.3473,190916
840,18.35,18.515,18.33,18.515,395617
855,18.515,18.61,18.48,18.605,328029
870,18.61,18.74,18.59,18.665,500976
885,18.66,18.6699,18.53,18.56,315025
900,18.56,18.6,18.46,18.48,379449
915,18.485,18.53,18.42,18.5,296712
930,18.495,18.505,18.435,18.475,341027
945,18.48,18.5,18.42,18.47,776882
