time,open,high,low,close,volume
570,102.81,102.81,99.7138,99.7138,612922
585,99.7,100.51,98.8,98.9138,445253
600,98.98,100.0502,98.91,99.23,277423
615,99.285,99.79,99.0,99.32,230770
630,99.38,99.46,98.45,98.485,259879
645,98.46,98.5699,97.71,97.8,422726
660,97.8,98.98,97.56,98.61,253488
675,98.68,98.78,98.2,98.44,202154
690,98.43,98.65,97.58,97.58,191136
705,97.56,98.127,97.14,97.9323,212378
720,97.98,98.245,97.76,97.87,143955
735,97.92,98.26,97.89,97.982,110843
750,98.03,98.825,98.005,98.71,164051
765,98.69,99.335,98.685,99.25,184353
780,99.3,99.69,99.1971,99.5,140528
795,99.52,99.6,98.76,99.26,141529
810,99.28,99.38,98.65,98.65,183328
825,98.68,99.0,98.51,98.75,91526
840,98.75,98.93,98.08,98.08,139554
855,98.08,98.3599,97.9,98.1,131707
870,98.12,98.19,97.678,97.69,162753
885,97.65,98.07,97.42,97.99,223296
900,97.98,98.31,97.7,97.72,165357
915,97.75,98.085,97.54,97.7,238532
930,97.71,97.82,97.36,97.48,313005
945,97.48,97.5,96.7,97.04,990617
