time,open,high,low,close,volume
570,56.46,56.89,56.28,56.79,43691
585,56.96,57.4,56.85,57.3,55749
600,57.27,57.36,57.06,57.1,43804
615,57.12,57.19,56.87,57.08,24524
630,57.09,57.165,56.81,57.08,146839
645,57.09,57.09,56.66,56.76,45105
660,56.76,56.8588,56.51,56.84,52233
675,56.84,56.87,56.61,56.72,24002
690,56.72,56.83,56.65,56.705,15737
705,56.74,57.1,56.7,57.01,26071
720,57.04,57.04,56.84,56.99,13294
735,57.07,57.28,57.02,57.26,21783
750,57.26,57.81,57.26,57.7899,71248
765,57.77,57.98,57.64,57.955,45257
780,57.95,58.0,57.79,57.83,27803
795,57.86,57.945,57.68,57.86,23475
810,57.86,58.06,57.84,57.99,33571
825,58.0,58.09,57.91,57.955,37563
840,57.96,58.0196,57.77,57.81,26699
855,57.83,57.84,57.42,57.51,35542
870,57.53,57.95,57.52,57.92,56137
885,57.92,57.92,57.7,57.84,22103
900,57.85,58.12,57.83,58.08,58824
915,58.075,58.33,58.06,58.3,47723
930,58.29,58.48,58.29,58.41,76286
945,58.4,58.5,58.25,58.5,189408
