time,open,high,low,close,volume
570,177.76,178.0,176.67,177.4,43285
585,177.25,177.933,177.0,177.22,56289
600,177.11,177.56,176.2949,176.2949,35698
615,176.5,177.61,176.41,176.9163,53538
630,177.11,177.11,176.2895,176.6666,43302
645,176.62,176.84,176.46,176.62,49122
660,176.72,176.8109,176.4,176.46,65893
675,176.47,177.17,176.36,176.53,39962
690,176.53,176.6885,176.25,176.27,29798
705,176.27,176.55,175.6393,176.55,35090
720,176.53,176.55,176.0,176.36,40102
735,176.39,176.99,176.25,176.42,45815
750,176.505,176.75,176.21,176.481,27217
765,176.565,176.8999,176.47,176.72,23897
780,176.78,176.92,176.47,176.74,18345
795,176.76,177.5,176.76,176.95,21560
810,176.8701,177.83,176.8701,177.547,59201
825,177.56,177.72,176.97,177.4,66677
840,177.36,177.5,176.88,176.89,20536
855,176.88,177.04,176.645,176.82,27603
870,176.74,177.0,176.63,176.97,23788
885,177.0,177.8811,177.0,177.8811,21440
900,177.84,178.48,177.77,178.46,46499
915,178.47,178.7944,178.47,178.52,45285
930,178.5,178.52,177.24,177.6,60394
945,177.66,177.92,177.546,177.66,82301
