time,open,high,low,close,volume
570,82.19,82.496,81.5815,82.458,70688
585,82.47,83.41,82.47,83.11,65002
600,83.1,83.12,82.76,82.985,83437
615,82.98,83.3,82.97,83.09,73074
630,83.08,83.26,83.0,83.18,60869
645,83.14,83.22,82.89,83.22,32632
660,83.25,83.52,83.21,83.396,88926
675,83.38,83.38,82.88,83.04,61597
690,83.07,83.485,83.01,83.39,75732
705,83.32,83.32,82.86,82.87,50895
720,82.86,82.985,82.42,82.43,43762
735,82.43,83.19,82.42,83.025,39833
750,83.02,83.1,82.67,83.1,33151
765,83.17,83.17,82.83,82.97,51746
780,82.986,83.22,82.95,82.95,86453
795,82.98,83.05,82.78,82.9621,40635
810,82.95,83.095,82.81,82.9,144131
825,82.91,83.24,82.91,83.24,91419
840,83.23,83.28,83.06,83.11,34050
855,83.12,83.29,83.08,83.16,53511
870,83.14,83.14,82.65,82.72,295258
885,82.66,82.75,82.58,82.7,71999
900,82.7,82.97,82.66,82.89,57972
915,82.91,83.12,82.87,83.12,64772
930,83.1,83.26,83.01,83.1,90420
945,83.11,83.25,83.05,83.225,263294
