,time,close,volume
0,570,0.2548966997585349,2056793
1,585,-0.3365190469780589,991341
2,600,0.4155495978552119,958887
3,615,0.13386880856761516,887740
4,630,-0.47074646940149095,790200
5,645,-0.09423801830909152,614028
6,660,0.013460761879129243,637100
7,675,0.21490933512423988,1144624
8,690,-0.013433637829130998,663929
9,705,-0.2693965517241418,469291
10,720,-0.21598272138228483,486238
11,735,0.37654653039268576,614720
12,750,0.08062348830959726,709172
13,765,-0.30352531444252284,562244
14,780,0.047420180520009736,601656
15,795,0.22152085898476723,497237
16,810,0.20818242790072916,396421
17,825,0.05362649148680286,480180
18,840,-0.017699874491795917,540990
19,855,-0.35903646884672785,609853
20,870,0.09411132024736917,454118
21,885,0.05374899220640453,526866
22,900,0.30810448760884657,683241
23,915,-0.13413816230718784,637433
24,930,0.040225261464201044,1145627
