,time,close,volume
0,570,2.1784029886654075,3934871
1,585,-2.0613899962705595,2272249
2,600,1.483569146508448,1364722
3,615,1.3951395139513896,977386
4,630,-0.6682523502095244,1466610
5,645,0.23728813559321327,1097403
6,660,0.33783783783783466,669985
7,675,0.8264462809917457,599036
8,690,0.4558087826570279,848942
9,705,2.287101028293835,386094
10,720,0.0918168005209406,1167267
11,735,0.27059205541725295,1063496
12,750,0.14051015996540797,1114402
13,765,0.7189612619379779,1383535
14,780,0.010729613733911068,433777
15,795,-0.5610703495899827,340257
16,810,-0.3899480069324238,307843
17,825,0.15141682889898397,367579
18,840,-0.07099997402438808,474724
19,855,-0.24346316588912098,273853
20,870,0.9776536312849126,239611
21,885,1.16797621575707,584287
22,900,0.0848716316571168,1333841
23,915,1.1949685534591201,754950
24,930,1.344364012409511,1198440
