time,open,high,low,close,volume
570,26.97,26.97,25.64,26.055,4210579
585,26.06,26.2001,25.85,26.06,2926749
600,26.0592,26.9,26.05,26.395,2823632
615,26.395,26.505,26.3,26.5,2093912
630,26.495,26.55,26.24,26.285,1598917
645,26.285,26.36,26.21,26.285,1243102
660,26.29,26.29,26.14,26.25,970576
675,26.255,26.28,26.16,26.26,822507
690,26.265,26.265,26.09,26.12,641275
705,26.115,26.21,26.055,26.18,758228
720,26.175,26.19,26.12,26.14,690672
735,26.145,26.155,25.995,26.07,1043670
750,26.07,26.18,26.0601,26.12,822902
765,26.115,26.18,26.07,26.09,493157
780,26.095,26.255,26.0801,26.185,551190
795,26.185,26.205,26.04,26.095,672576
810,26.095,26.16,26.06,26.15,552319
825,26.15,26.6,26.15,26.51,697831
840,26.51,26.66,26.38,26.643,545436
855,26.64,26.95,26.64,26.89,907695
870,26.89,26.94,26.75,26.7699,631287
885,26.77,26.78,26.46,26.63,1104715
900,26.64,26.99,26.64,26.935,1768434
915,26.935,27.02,26.78,26.8,866856
930,26.79,26.9,26.785,26.87,625761
945,26.865,26.89,26.73,26.78,1913660
