time,open,high,low,close,volume
570,17.48,17.53,17.36,17.43,429340
585,17.43,17.44,17.309,17.44,611522
600,17.44,17.5,17.38,17.41,572114
615,17.4095,17.41,17.33,17.35,424525
630,17.34,17.39,17.3,17.3395,462742
645,17.34,17.38,17.19,17.22,599476
660,17.23,17.28,17.16,17.22,394925
675,17.22,17.23,17.17,17.18,399949
690,17.18,17.23,17.1388,17.23,530392
705,17.23,17.3,17.19,17.28,412538
720,17.28,17.36,17.265,17.32,413504
735,17.3199,17.46,17.3199,17.41,564786
750,17.42,17.42,17.36,17.37,156937
765,17.3699,17.38,17.36,17.37,220810
780,17.37,17.37,17.35,17.36,135052
795,17.36,17.43,17.35,17.4,261905
810,17.4,17.4,17.37,17.37,459258
825,17.37,17.42,17.34,17.35,497847
840,17.35,17.391,17.33,17.33,264004
855,17.33,17.49,17.31,17.33,1018737
870,17.33,17.37,17.24,17.31,802859
885,17.33,17.37,17.32,17.34,419663
900,17.34,17.42,17.29,17.4,644574
915,17.39,17.45,17.33,17.3388,523136
930,17.34,17.37,17.25,17.255,563793
945,17.26,17.3,17.2,17.21,745183
