time,open,high,low,close,volume
570,158.72,160.5,156.63,157.0362,249859
585,156.85,157.02,153.56,153.885,213974
600,153.72,154.4,153.2865,154.17,158704
615,154.07,154.64,152.36,152.88,183962
630,152.9678,154.19,151.75,153.65,217456
645,153.85,155.0799,153.41,154.58,119054
660,154.61,156.43,154.5483,155.91,94260
675,155.92,157.5514,155.9175,157.075,140262
690,157.18,158.78,157.13,158.58,97767
705,158.58,159.28,158.1798,158.19,110499
720,158.205,158.205,157.1168,157.84,90842
735,157.83,159.2061,157.82,158.47,83413
750,158.36,159.46,158.21,159.44,84972
765,159.4,159.8,159.27,159.39,127540
780,159.4,159.41,158.31,158.79,73155
795,158.79,158.85,157.54,157.755,45949
810,157.71,157.89,157.31,157.645,44879
825,157.75,158.02,157.19,157.59,44880
840,157.55,157.7614,156.47,156.83,74475
855,156.75,157.1299,156.37,156.9668,35864
870,156.95,157.0775,156.49,156.52,39487
885,156.4755,156.49,154.29,154.39,119884
900,154.44,155.2554,154.3,154.7201,131979
915,154.66,155.09,154.19,154.39,122062
930,154.49,155.23,153.86,155.0,151532
945,155.0107,155.99,154.7,155.8,334831
