time,open,high,low,close,volume
570,53.61,53.99,53.31,53.95,39689
585,53.95,54.63,53.95,54.482,74860
600,54.51,54.8799,54.51,54.645,51815
615,54.7,54.9856,54.63,54.965,42314
630,54.9899,55.422,54.945,55.41,65671
645,55.41,55.55,55.32,55.355,49625
660,55.36,55.63,55.36,55.63,29137
675,55.64,55.66,55.37,55.58,33622
690,55.6,55.75,55.54,55.75,50119
705,55.75,56.09,55.75,55.95,64358
720,55.97,56.2681,55.87,56.24,48776
735,56.23,56.23,55.91,56.04,21674
750,56.04,56.06,55.855,55.935,21233
765,55.97,56.05,55.94,55.99,16971
780,55.98,56.04,55.9,55.98,18699
795,55.97,55.99,55.87,55.89,19842
810,55.87,55.89,55.57,55.59,34846
825,55.57,55.695,55.4944,55.69,25825
840,55.7,55.85,55.55,55.74,27188
855,55.725,55.955,55.71,55.945,22623
870,55.9592,56.0,55.57,55.715,28030
885,55.72,55.75,55.41,55.42,18811
900,55.43,55.54,55.36,55.37,20549
915,55.35,55.5899,55.35,55.3754,27759
930,55.3651,55.3651,55.175,55.25,41094
945,55.26,55.38,55.08,55.38,150103
