time,open,high,low,close,volume
570,74.58,76.36,74.5,75.52,253236
585,75.46,75.6,74.7,75.22,99977
600,75.22,76.29,75.04,76.125,113342
615,76.085,76.26,75.28,75.56,86557
630,75.46,75.61,75.11,75.24,60395
645,75.19,75.67,74.86,74.95,81924
660,74.93,75.18,74.68,75.02,70835
675,75.1,75.47,74.58,75.32,87096
690,75.295,75.58,75.13,75.49,46185
705,75.52,75.749,75.2,75.2,77131
720,75.2114,75.54,75.01,75.5,82541
735,75.48,75.51,74.97,75.0,50575
750,75.0,75.08,74.7001,74.89,67637
765,74.905,75.08,74.8,74.83,44096
780,74.77,74.9374,74.5,74.73,71386
795,74.7201,74.8976,74.7098,74.81,41339
810,74.81,74.85,74.46,74.62,79938
825,74.64,74.73,74.35,74.42,91568
840,74.4002,74.5,74.11,74.2,87699
855,74.21,74.265,74.07,74.12,94823
870,74.12,74.21,73.92,73.925,146674
885,73.91,74.22,73.85,74.2,155717
900,74.2,74.76,74.12,74.71,226787
915,74.73,74.96,74.39,74.52,150801
930,74.52,74.68,74.27,74.385,122206
945,74.39,74.43,74.12,74.3,391599
