time,open,high,low,close,volume
570,61.29,61.97,61.06,61.83,153804
585,61.86,62.14,61.8,61.94,83984
600,61.91,61.97,61.5,61.61,92530
615,61.62,61.65,61.4,61.55,67411
630,61.6,61.61,60.99,61.0,96623
645,61.015,61.11,60.8,60.86,75649
660,60.86,60.9,60.58,60.65,116793
675,60.643,60.65,60.38,60.3971,70476
690,60.4,60.61,60.29,60.305,57516
705,60.32,60.51,60.29,60.5,58802
720,60.51,60.52,60.11,60.13,67337
735,60.13,60.18,59.98,60.1,156795
750,60.12,60.45,60.11,60.17,90092
765,60.13,60.34,60.12,60.17,47330
780,60.19,60.298,60.1067,60.24,35284
795,60.2337,60.4,60.19,60.2,52114
810,60.21,60.59,60.21,60.48,83534
825,60.47,60.65,60.47,60.59,71459
840,60.59,60.61,60.5,60.55,50802
855,60.55,60.64,60.47,60.62,72853
870,60.62,60.83,60.58,60.8,65745
885,60.8101,60.96,60.77,60.86,64855
900,60.88,60.9,60.68,60.74,87383
915,60.74,60.74,60.46,60.46,75204
930,60.46,60.51,60.16,60.44,117922
945,60.44,60.52,60.31,60.51,192156
