time,open,high,low,close,volume
570,5.42,5.44,5.38,5.44,1249350
585,5.44,5.44,5.41,5.4353,622270
600,5.435,5.45,5.425,5.44,968861
615,5.43,5.44,5.42,5.425,194583
630,5.42,5.45,5.42,5.445,299493
645,5.44,5.45,5.44,5.44,174692
660,5.44,5.45,5.44,5.44,324615
675,5.45,5.46,5.44,5.46,612472
690,5.455,5.47,5.45,5.47,307862
705,5.465,5.475,5.46,5.465,247502
720,5.47,5.47,5.46,5.465,270189
735,5.465,5.47,5.4625,5.47,161428
750,5.47,5.49,5.47,5.485,913818
765,5.485,5.49,5.47,5.475,694400
780,5.47,5.48,5.47,5.47,79616
795,5.475,5.48,5.47,5.475,67843
810,5.4722,5.48,5.47,5.475,213667
825,5.475,5.48,5.46,5.465,331328
840,5.465,5.48,5.46,5.48,341548
855,5.48,5.48,5.46,5.465,304358
870,5.465,5.47,5.46,5.46,155085
885,5.465,5.47,5.46,5.465,78491
900,5.465,5.47,5.46,5.465,116964
915,5.465,5.47,5.45,5.45,445824
930,5.45,5.46,5.44,5.455,474831
945,5.455,5.46,5.44,5.455,1398805
