,time,close,volume
0,570,-0.020331631500468753,164552
1,585,0.22089982868992009,57206
2,600,-0.10831302464120439,56416
3,615,0.09017945711966302,49945
4,630,-0.060908209073063185,42358
5,645,-0.02482061464867856,42604
6,660,0.09242769223832102,81872
7,675,-0.0713780383041055,152123
8,690,0.26693065742698824,99486
9,705,-0.31331265045529494,58382
10,720,-0.1790268608121605,115644
11,735,-0.018091361374939864,56138
12,750,-0.07694744941836215,54276
13,765,-0.07247361507451039,37398
14,780,-0.24975024975025492,37414
15,795,-0.04997501249374641,58092
16,810,-0.056822056049276086,48557
17,825,-0.13428012199008416,79854
18,840,-0.14587227059305885,177723
19,855,-0.21013201772418252,104511
20,870,0.29604663873201204,123336
21,885,0.15461573442474005,84786
22,900,-0.03184278760860355,66996
23,915,-0.06372615958851781,92741
24,930,-0.3150684931506839,115184
