time,open,high,low,close,volume
570,0.62,0.625,0.62,0.6209,1414134
585,0.622,0.6228,0.62,0.6207,702124
600,0.6208,0.63,0.6205,0.6226,615644
615,0.6228,0.6228,0.6209,0.621,447192
630,0.6209,0.621,0.6201,0.6203,292924
645,0.6202,0.6208,0.6202,0.6206,330380
660,0.6206,0.6217,0.6204,0.6216,422346
675,0.6216,0.63,0.6211,0.6217,310394
690,0.6217,0.6256,0.6217,0.6254,488055
705,0.6254,0.63,0.6228,0.6242,385682
720,0.6247,0.63,0.62,0.6227,184641
735,0.6227,0.63,0.6225,0.6239,259477
750,0.6238,0.6238,0.6226,0.6227,128576
765,0.6226,0.6229,0.6205,0.6217,364781
780,0.6215,0.6217,0.6203,0.6209,162793
795,0.6209,0.6213,0.6202,0.6202,256450
810,0.6203,0.624,0.62,0.624,805951
825,0.6232,0.6235,0.6215,0.6217,133784
840,0.6216,0.6236,0.6201,0.6208,232990
855,0.6207,0.6208,0.6203,0.6204,191500
870,0.6204,0.6209,0.6183,0.6184,444858
885,0.6184,0.6197,0.6184,0.6194,727910
900,0.6193,0.6235,0.6188,0.6234,501663
915,0.6233,0.624,0.6189,0.62,1182599
930,0.62,0.6218,0.6195,0.6198,462922
945,0.6198,0.63,0.6198,0.6299,2346748
