time,open,high,low,close,volume
570,42.3,42.33,42.09,42.09,102200
585,42.1,42.21,42.08,42.12,128484
600,42.125,42.15,41.82,41.92,215173
615,41.92,42.21,41.9,42.11,260680
630,42.11,42.15,42.06,42.09,160900
645,42.08,42.24,42.06,42.22,183300
660,42.2,42.28,42.17,42.28,56728
675,42.28,42.28,42.08,42.19,54650
690,42.18,42.18,42.06,42.12,65050
705,42.12,42.16,42.07,42.12,48750
720,42.12,42.16,42.11,42.16,42105
735,42.17,42.2,42.09,42.18,57325
750,42.16,42.2,42.08,42.08,45900
765,42.08,42.08,42.0,42.03,43848
780,42.03,42.07,42.0,42.0,39800
795,42.0,42.03,41.97,42.02,36600
810,42.01,42.02,41.94,41.94,23388
825,41.94,41.98,41.87,41.89,38217
840,41.89,41.91,41.81,41.81,40342
855,41.81,41.93,41.77,41.89,42425
870,41.9,41.96,41.87,41.96,32391
885,41.96,42.09,41.95,42.05,36720
900,42.04,42.04,41.95,42.03,41674
915,42.04,42.09,42.02,42.08,63197
930,42.09,42.11,41.95,42.0,124880
945,42.0,42.19,41.99,42.15,172693
