time,open,high,low,close,volume
570,39.9103,40.95,39.9103,40.555,2953530
585,40.56,40.67,40.11,40.5701,1349724
600,40.58,41.3,40.445,41.3,1397616
615,41.3,41.98,41.05,41.9353,2358047
630,41.93,42.31,41.615,42.24,1472599
645,42.23,42.31,41.36,41.5,1877370
660,41.5031,41.64,41.03,41.46,1174324
675,41.47,41.95,41.26,41.94,1034720
690,41.9378,41.95,41.44,41.59,635490
705,41.59,41.755,41.18,41.755,603283
720,41.75,41.95,41.65,41.75,513402
735,41.74,41.815,41.49,41.7,639125
750,41.69,41.86,41.32,41.85,437738
765,41.85,41.855,41.325,41.335,355694
780,41.335,41.44,41.08,41.34,428216
795,41.33,41.395,40.9721,41.22,330982
810,41.22,41.4965,41.22,41.44,277253
825,41.42,41.51,40.98,41.0,282429
840,41.02,41.12,40.67,40.76,432818
855,40.76,41.32,40.73,41.22,507148
870,41.21,41.46,41.08,41.28,278358
885,41.29,41.455,41.05,41.42,281167
900,41.41,41.41,41.12,41.295,390368
915,41.29,41.5,41.18,41.495,439765
930,41.5,41.58,41.25,41.575,677923
945,41.58,41.58,40.77,41.02,1814123
