,time,close,volume
0,570,-0.33220197001647117,2474846
1,585,1.374585131689526,2008723
2,600,-0.8662488798505823,2129572
3,615,-0.496837819105934,1393871
4,630,-0.10045312308036053,1236915
5,645,-0.6837498626606459,1177389
6,660,-0.3499715232851994,1148634
7,675,0.370469898647824,1141594
8,690,-0.19188046647229673,1018171
9,705,0.2833203793710965,1032692
10,720,0.05533682971830327,828916
11,735,-0.6271563066487453,638108
12,750,0.2086159861117282,512396
13,765,0.2988982218828334,555888
14,780,-0.6979026304997343,625503
15,795,-0.12611819914943742,607219
16,810,0.02565700252905739,804768
17,825,0.28143274853800504,590097
18,840,-0.10683917045970381,458872
19,855,0.05266006465485916,653810
20,870,-0.21693169627450887,556984
21,885,0.8271981856245626,513623
22,900,-0.15794563216330446,972265
23,915,-0.14953409498404407,1130271
24,930,-0.12485493698994225,711820
