time,open,high,low,close,volume
570,43.49,44.05,42.3201,42.84,1362902
585,42.855,42.86,41.84,42.25,825445
600,42.27,42.2841,41.56,41.78,668163
615,41.79,42.93,41.74,42.8977,627488
630,42.85,42.98,42.51,42.58,531184
645,42.59,42.6299,41.82,41.87,501720
660,41.85,42.1564,41.44,41.67,491074
675,41.64,41.77,41.35,41.68,290583
690,41.67,41.9,41.43,41.45,190542
705,41.47,41.67,41.18,41.19,323563
720,41.17,41.2699,40.45,40.7,511136
735,40.7,40.77,40.32,40.4499,263347
750,40.42,40.59,40.16,40.19,217272
765,40.16,40.22,39.8542,39.9625,306606
780,39.97,40.04,39.66,39.77,200954
795,39.77,39.8184,39.335,39.37,297724
810,39.37,39.83,39.34,39.68,273820
825,39.67,39.98,39.56,39.92,251632
840,39.94,39.97,39.63,39.93,177478
855,39.89,39.99,39.6,39.71,153241
870,39.71,39.96,39.41,39.95,291987
885,39.92,40.23,39.73,39.9373,224059
900,39.95,40.032,39.64,39.97,237760
915,39.98,40.43,39.98,40.43,276469
930,40.44,40.8,40.2075,40.57,407303
945,40.58,40.91,40.36,40.87,1063081
