time,open,high,low,close,volume
570,38.25,41.6,37.65,39.44,45027078
585,39.38,39.8,37.28,38.23,23490776
600,38.2203,38.25,36.21,36.739,18503180
615,36.7214,37.98,36.11,37.25,12695150
630,37.265,37.73,36.44,37.0463,8600663
645,37.0465,38.2,37.0,37.78,10506499
660,37.79,37.8145,36.8,37.06,6019741
675,37.0699,37.6495,36.6,36.9027,5860654
690,36.9001,37.2,35.76,35.8474,8015601
705,35.86,36.3,35.57,36.3,7014114
720,36.299,38.42,36.2701,36.539,5726016
735,36.5401,36.71,36.21,36.4018,2891235
750,36.4021,37.53,36.26,37.4584,6862242
765,37.45,37.496,36.77,37.34,4365748
780,37.35,37.38,36.77,36.9305,2495948
795,36.93,37.77,36.88,37.29,3677814
810,37.3,37.34,36.5,36.55,2896838
825,36.551,37.0199,36.55,36.775,2046993
840,36.76,36.825,36.38,36.5773,2554187
855,36.58,36.6,35.715,36.06,3479594
870,36.06,36.18,35.43,36.085,4274490
885,36.09,36.5,36.05,36.2,3141407
900,36.18,36.62,35.95,36.6101,2814699
915,36.6101,36.69,36.2,36.445,2665307
930,36.44,37.19,36.28,36.79,3940921
945,36.795,37.18,36.77,36.98,4727270
