time,open,high,low,close,volume
570,51.74,52.31,50.28,50.649,5535739
585,50.6699,51.41,50.54,50.94,3612277
600,50.9,51.56,50.2,50.48,4474855
615,50.4401,51.2,50.0,50.95,3769966
630,50.96,51.05,50.58,50.64,2071214
645,50.67,50.68,50.21,50.37,1942170
660,50.3746,50.61,50.05,50.51,1776960
675,50.53,50.98,50.44,50.7349,1757626
690,50.75,50.87,50.35,50.575,1120592
705,50.59,50.84,50.47,50.7545,803751
720,50.76,50.81,50.15,50.41,1303339
735,50.4001,50.43,49.83,50.1847,2267554
750,50.19,50.48,49.95,50.24,1449415
765,50.23,50.95,50.18,50.745,1664153
780,50.7546,51.54,50.75,51.21,2728860
795,51.21,51.59,51.05,51.37,1302629
810,51.41,51.61,51.02,51.185,1383372
825,51.2,51.45,51.0512,51.071,1186358
840,51.0799,51.27,50.74,50.935,1266055
855,50.9182,51.49,50.9182,51.35,1359619
870,51.36,51.85,51.11,51.7792,1211148
885,51.7567,52.8,51.65,52.41,3104293
900,52.4306,52.8199,52.22,52.56,2942355
915,52.5825,53.5,52.5,53.1999,3462174
930,53.151,53.32,52.75,52.93,2780324
945,52.9105,53.0,52.03,52.57,3063769
