,time,close,volume
0,570,0.5203576083818097,40935
1,585,-0.22181152181151237,44295
2,600,-0.51546391752578,41267
3,615,0.25706940874035383,37432
4,630,-0.1102941176470535,30232
5,645,-0.1506276150627577,15398
6,660,-0.5756800430918325,19354
7,675,0.184818038240517,17650
8,690,0.026875398931716636,9926
9,705,-0.0638698399892422,10820
10,720,-0.023166586586728585,20168
11,735,0.2846174478642844,9208
12,750,-0.006706008583684888,19145
13,766,0.009722767032442648,6533
14,780,-0.19954648526076899,7682
15,796,-0.2238981852462949,8561
16,810,-0.40566579899259275,6660
17,825,0.01352036504986326,13198
18,840,0.25959139639942747,24011
19,855,0.11785702259488255,18058
20,870,-0.504264248003252,13005
21,886,-0.023695880301950908,15932
22,900,-0.037250253979009024,20531
23,915,-0.2920798804510303,27231
24,930,-0.023779597105681005,41949
