time,open,high,low,close,volume
570,194.31,195.23,193.52,194.065,42152
585,194.275,194.275,192.87,193.1,31715
600,193.11,193.892,193.11,193.27,27432
615,193.16,193.5798,192.7588,192.7588,24287
630,192.79,192.79,191.9212,192.05,25845
645,192.05,192.05,191.4,191.5,39292
660,191.44,191.95,191.42,191.75,51511
675,191.72,192.31,191.72,192.31,24472
690,192.35,192.645,192.01,192.02,20998
705,191.9876,192.12,191.51,191.51,16130
720,191.61,192.14,191.52,192.14,20909
737,192.15,192.15,191.74,191.75,14191
750,191.75,191.775,191.27,191.51,37006
767,191.7,192.37,191.62,192.27,19721
780,192.4,192.8,192.37,192.8,14690
795,192.7949,192.84,192.14,192.28,10357
810,192.29,192.44,192.13,192.2792,10770
825,192.25,192.4504,192.1,192.27,14212
840,192.274,192.69,192.1279,192.69,9215
855,192.73,192.84,192.55,192.78,11770
870,192.74,192.75,192.25,192.4181,27287
885,192.4186,192.67,192.125,192.4801,21678
900,192.63,192.98,192.39,192.45,57575
915,192.42,192.665,192.16,192.32,25436
930,192.4,192.68,192.39,192.45,34808
945,192.47,192.82,192.45,192.55,86491
