time,open,high,low,close,volume
570,360.1,361.0,356.29,356.29,27853
585,355.65,355.66,350.01,350.32,48753
600,351.08,351.944,346.0,346.59,31631
615,346.55,349.15,345.45,347.96,24880
630,347.61,347.63,343.0,343.0,46545
645,343.71,344.69,340.64,344.69,19838
660,343.99,345.9971,342.8532,345.1978,22258
675,345.04,345.04,343.44,343.44,10091
690,343.2,345.7711,343.0,345.19,9952
705,345.18,345.92,340.56,341.31,21113
720,341.32,341.32,337.3304,337.8978,33307
736,338.26,338.57,336.5,337.4638,10900
750,337.055,340.06,336.94,339.12,27899
765,339.0591,339.4,337.16,338.98,11298
781,338.72,338.795,337.03,338.25,10201
799,338.34,339.31,336.0,337.35,12709
810,337.42,339.285,337.42,338.63,10640
825,337.67,338.75,335.55,337.02,17654
840,336.8464,337.31,335.375,336.03,9319
860,336.47,337.49,336.08,337.49,13192
870,337.62,339.17,337.51,338.975,32613
885,338.85,339.1,335.88,335.94,30496
900,335.91,336.26,335.44,335.99,12944
915,335.91,336.66,335.79,336.31,14932
930,336.31,336.71,334.6891,335.0,40460
945,335.0,335.68,333.33,333.42,107274
