time,open,high,low,close,volume
570,109.25,110.03,109.03,109.19,33980
585,109.17,109.33,108.605,108.82,36732
600,108.69,109.05,108.5,108.81,53311
615,108.8332,108.89,108.441,108.51,36234
630,108.545,108.73,108.407,108.55,32470
645,108.59,108.7,108.42,108.7,44259
660,108.64,109.2,108.64,109.12,61655
675,109.15,109.15,108.58,108.77,38882
690,108.71,108.83,108.6,108.83,29089
705,108.8184,109.08,108.73,108.955,29109
720,108.87,109.1,108.86,108.92,25206
735,109.01,109.06,108.79,108.92,35158
750,109.0,109.2041,108.94,109.15,39844
765,109.15,109.31,109.011,109.04,48302
780,109.04,109.23,108.95,109.15,22727
795,109.17,109.31,109.03,109.29,23141
810,109.25,109.3,109.0801,109.19,15434
825,109.13,109.44,109.13,109.34,16130
840,109.32,109.41,109.2,109.3452,20173
855,109.31,109.4799,109.27,109.365,26757
870,109.33,109.36,108.97,108.99,60146
885,109.02,109.02,108.82,108.87,36339
900,108.91,108.97,108.49,108.91,98056
915,108.91,108.94,108.67,108.8,34066
930,108.85,108.92,108.72,108.86,103685
945,108.88,108.98,108.79,108.84,188317
