time,open,high,low,close,volume
570,256.51,262.31,256.39,262.03,188792
585,262.25,263.69,258.44,261.2,155922
600,261.315,264.335,261.2,262.37,238839
615,261.92,262.14,259.54,261.48,50059
630,261.5,262.9799,260.4601,261.17,30181
645,261.5,262.11,260.0,260.83,26686
660,260.78,262.53,260.585,262.52,24255
675,262.54,262.54,259.93,260.93,28478
690,260.93,261.47,259.8,259.9,56671
705,259.675,261.11,259.42,259.48,39284
720,259.605,259.8599,258.3,258.91,50594
735,258.53,259.79,258.53,259.31,26320
750,259.515,260.43,259.34,259.75,37326
765,259.32,259.32,257.17,257.8671,70312
780,257.99,258.32,256.81,257.3001,45558
795,257.255,257.8899,256.14,256.26,51658
810,256.3,256.37,255.39,255.41,72524
825,255.4,256.47,255.22,256.125,45243
840,256.13,258.11,255.91,256.83,78096
855,256.78,256.99,255.85,256.095,38357
870,256.23,256.23,255.09,255.57,40250
885,255.08,256.09,254.6,255.06,48888
900,254.92,255.69,253.3061,253.47,58364
915,253.6285,254.2699,252.7,253.3,95430
930,253.135,253.38,251.8475,252.16,104615
945,252.3,252.35,250.24,250.84,253677
