time,open,high,low,close,volume
570,53.77,54.13,52.65,52.65,73654
585,52.56,53.94,52.3,53.93,86356
600,53.927,54.7,53.3,53.59,92046
615,53.44,53.9506,52.92,53.705,55674
630,53.7,53.86,52.9,52.96,24457
645,53.01,53.53,53.01,53.4798,36824
660,53.4676,53.975,53.32,53.82,27087
675,53.89,54.08,53.57,53.81,23709
690,53.825,54.2,53.51,53.82,105940
705,53.82,54.11,53.59,53.77,32075
720,53.77,53.78,53.1982,53.37,19313
735,53.35,53.35,53.06,53.13,21001
750,53.12,53.38,53.08,53.28,14249
765,53.3224,53.71,53.29,53.65,42814
780,53.55,53.89,53.54,53.875,15151
795,53.89,53.92,53.7,53.8301,22798
810,53.81,54.06,53.77,54.0,15576
825,53.98,53.98,53.815,53.92,16301
840,53.88,53.91,53.23,53.25,24459
855,53.23,53.37,53.12,53.21,25639
870,53.235,53.57,53.15,53.5011,27444
885,53.46,53.85,53.19,53.85,25478
900,53.915,54.135,53.79,54.09,30719
915,54.1,54.105,53.75,53.811,25158
930,53.81,54.02,53.725,53.82,48223
945,53.91,54.31,53.83,54.11,197709
