time,open,high,low,close,volume
570,61.3,61.605,60.8,60.825,39098
585,60.73,61.37,60.71,61.37,36246
600,61.37,61.865,61.33,61.865,48729
615,61.84,62.0299,61.53,61.82,83143
630,61.86,62.0,61.72,61.85,52928
645,61.8,61.855,61.61,61.685,38775
660,61.71,61.79,61.37,61.65,52509
675,61.66,62.095,61.63,62.0825,39913
690,62.09,62.41,62.01,62.405,41143
705,62.435,62.5099,62.29,62.36,30614
720,62.35,62.39,62.22,62.31,46972
735,62.34,62.64,62.295,62.3421,57216
750,62.38,62.57,62.32,62.53,39994
765,62.52,62.54,62.36,62.47,41806
780,62.46,62.6,62.41,62.525,34351
795,62.54,62.55,62.12,62.23,145403
810,62.24,62.44,62.24,62.39,37306
825,62.36,62.375,62.18,62.19,23904
840,62.21,62.22,61.68,61.89,137527
855,61.9,62.06,61.89,62.05,53355
870,62.05,62.07,61.92,61.95,37842
885,61.94,62.12,61.94,62.095,54391
900,62.07,62.28,61.95,62.19,71689
915,62.19,62.6,62.1851,62.55,82480
930,62.545,62.59,62.27,62.285,157250
945,62.27,62.46,61.77,62.45,303088
