time,open,high,low,close,volume
570,55.81,56.28,54.8,55.3,127969
585,55.17,55.63,54.6369,54.77,53004
600,54.69,54.9,54.26,54.86,78689
615,54.97,55.94,54.71,55.86,69410
630,55.82,56.25,55.7301,55.86,55314
645,55.85,56.39,55.64,55.94,61561
660,55.89,56.15,55.77,55.84,34630
675,55.84,55.87,55.3,55.36,33297
690,55.36,55.46,55.05,55.4,117977
705,55.3499,56.09,55.26,56.03,51025
720,56.07,56.16,55.79,55.8,77739
735,55.86,56.45,55.86,56.38,30186
750,56.3,56.37,56.05,56.07,28786
765,56.03,56.13,55.95,55.985,28252
780,55.95,55.95,55.565,55.65,38143
795,55.55,55.55,55.07,55.095,45894
810,55.09,55.17,55.01,55.0732,36598
825,55.06,55.17,54.85,55.07,37446
840,55.06,55.18,54.9,54.95,41650
855,54.98,55.05,54.7,54.775,38432
870,54.74,54.77,54.5,54.605,45631
885,54.61,54.94,54.59,54.905,61117
900,54.905,54.97,54.73,54.92,108396
915,54.91,55.21,54.89,55.045,43701
930,55.07,55.11,54.85,55.09,41541
945,55.074,55.09,54.72,54.74,139006
