time,open,high,low,close,volume
570,64.2,64.46,63.78,63.95,690426
585,63.96,64.225,63.65,63.9,428787
600,63.905,64.1459,63.85,64.08,229080
615,64.08,64.08,63.44,63.56,267241
630,63.55,63.55,63.02,63.05,318803
645,63.05,63.195,62.88,63.16,291554
660,63.17,63.41,63.12,63.32,150332
675,63.32,63.52,63.29,63.44,161793
690,63.46,63.52,63.37,63.46,115818
705,63.47,63.47,63.24,63.245,108196
720,63.245,63.4402,63.23,63.39,82841
735,63.38,63.46,63.24,63.26,91398
750,63.27,63.52,63.27,63.4718,104504
765,63.475,63.56,63.41,63.425,166756
780,63.425,63.52,63.365,63.52,116947
795,63.5133,63.62,63.43,63.59,82718
810,63.6,63.73,63.59,63.63,130572
825,63.6235,63.775,63.62,63.68,151900
840,63.69,63.74,63.585,63.61,145524
855,63.62,63.72,63.605,63.675,86536
870,63.68,63.75,63.64,63.715,99506
885,63.715,63.81,63.71,63.81,143275
900,63.82,63.98,63.815,63.9585,135711
915,63.96,63.97,63.81,63.89,138633
930,63.89,63.995,63.815,63.91,271257
945,63.905,63.93,63.69,63.73,454515
