time,open,high,low,close,volume
570,71.72,71.88,71.7,71.775,123683
585,71.7701,71.86,71.59,71.6,47548
600,71.58,71.92,71.52,71.8545,67889
615,71.86,71.895,71.75,71.86,22108
630,71.87,71.87,71.53,71.6001,92524
645,71.62,71.68,71.48,71.59,26010
660,71.58,71.66,71.51,71.57,55969
675,71.56,71.5726,71.44,71.49,34579
690,71.49,71.51,71.35,71.36,36495
705,71.36,71.36,71.19,71.24,23300
720,71.24,71.44,71.23,71.42,28357
735,71.42,71.45,71.33,71.4,16454
750,71.41,71.67,71.36,71.64,63279
765,71.64,71.767,71.64,71.69,57452
780,71.7,71.74,71.645,71.7299,17655
795,71.7,71.89,71.7,71.87,40803
810,71.87,71.92,71.84,71.86,25843
825,71.87,71.94,71.87,71.915,36442
840,71.915,71.97,71.8922,71.955,56463
855,71.95,71.9568,71.84,71.841,53183
870,71.845,71.97,71.845,71.935,44538
885,71.935,72.0,71.89,71.99,54992
900,71.99,72.01,71.93,71.94,38221
915,71.94,72.035,71.93,71.995,63605
930,71.9945,72.02,71.92,71.92,55244
945,71.93,71.93,71.75,71.78,196868
