time,open,high,low,close,volume
570,167.53,168.59,167.26,168.21,175582
585,168.3,168.78,167.79,168.52,72956
600,168.47,168.5,167.33,167.95,57691
615,167.91,169.43,167.67,169.09,74646
630,169.03,169.03,168.22,168.54,33851
645,168.54,169.1,168.44,168.84,90286
660,168.775,169.31,168.24,169.22,67679
675,169.21,170.46,169.13,170.29,45678
690,170.43,170.64,169.75,170.2,23049
705,170.25,170.51,170.02,170.02,12582
720,170.005,171.4,169.91,171.4,12829
735,171.49,172.27,171.04,172.005,21469
750,172.15,173.8,172.15,173.8,49530
765,173.695,174.06,173.14,173.2,72477
780,173.16,174.17,173.14,173.46,73405
795,173.55,173.555,173.03,173.03,8215
810,173.06,173.17,172.77,172.92,11377
827,172.81,173.18,172.76,173.055,5837
840,172.93,173.6199,172.82,173.485,10468
856,173.54,174.08,173.54,173.8,9431
871,173.92,174.22,173.765,173.95,20604
885,173.76,174.1175,173.55,174.06,24936
900,174.115,174.4,173.82,173.9634,40277
915,174.1299,174.42,173.93,174.05,28539
930,174.07,174.07,173.05,173.18,37188
945,173.08,173.37,172.64,172.87,103589
