time,open,high,low,close,volume
570,104.62,104.62,103.81,104.24,71745
585,103.93,104.68,103.91,104.1,91264
600,103.92,104.32,103.39,103.8,95523
615,103.735,104.35,103.36,104.18,51635
630,104.14,105.36,104.14,105.25,69304
645,105.155,105.1702,104.5,104.57,21023
660,104.57,104.7,104.1,104.22,21203
675,104.23,104.6,104.18,104.56,16427
690,104.67,104.84,104.55,104.7814,10242
705,104.79,104.9699,104.66,104.84,14415
720,104.9,105.02,104.77,104.93,13212
735,104.99,105.29,104.99,105.26,12334
750,105.24,105.559,105.23,105.26,20847
765,105.28,105.28,105.08,105.08,11360
780,105.15,105.3675,105.115,105.335,12757
795,105.29,105.38,104.89,104.92,20523
810,104.96,105.0993,104.74,105.01,13975
826,105.02,105.21,105.02,105.09,11081
840,105.06,105.06,104.59,104.72,10325
855,104.78,105.1725,104.78,105.0,12804
870,105.06,105.06,104.72,104.89,15491
885,104.92,104.9796,104.66,104.76,12082
900,104.76,104.76,104.51,104.65,21160
915,104.64,104.75,104.39,104.39,25218
930,104.445,104.6322,104.39,104.42,35756
945,104.425,104.65,104.21,104.57,114796
