time,open,high,low,close,volume
570,64.27,65.105,64.01,64.34,303172
585,64.31,64.69,64.11,64.68,237823
600,64.7,65.03,64.6,64.95,182100
615,64.94,65.3,64.87,64.92,226239
630,64.9,65.0399,64.8,64.88,127888
645,64.86,65.02,64.63,64.646,136667
660,64.64,65.0,64.56,64.79,156223
675,64.7952,65.03,64.79,64.82,111827
690,64.82,64.82,64.6,64.7,77171
705,64.7,64.78,64.58,64.75,97743
720,64.76,64.92,64.72,64.7695,71908
735,64.7675,65.02,64.7675,64.925,100628
750,64.91,64.99,64.75,64.78,110936
765,64.75,65.02,64.72,64.98,67832
780,64.99,65.719,64.99,65.67,195378
795,65.68,65.6999,65.43,65.54,248726
810,65.55,65.63,65.41,65.54,162690
825,65.53,65.785,65.4,65.49,215067
840,65.5,65.75,65.5,65.69,125548
855,65.703,65.9,65.63,65.66,180353
870,65.64,65.86,65.58,65.63,243887
885,65.63,65.81,65.6,65.73,138601
900,65.73,65.8514,65.618,65.78,189382
915,65.793,65.9,65.78,65.89,147832
930,65.9,66.04,65.77,65.992,331715
945,66.0,66.34,65.94,66.3,996857
