,time,close,volume
0,570,-0.4424406372106943,12475
1,585,0.2123524330549935,6466
2,600,0.22145875480326355,10994
3,615,0.5263220567046475,8870
4,631,-0.11921935168516555,7341
5,647,0.18801242309935395,8398
6,662,-0.23138485025584182,6921
7,675,0.559215793250275,11041
8,690,0.378684941218177,5640
9,705,-0.40513206830895354,27758
10,720,0.12500148106020967,10225
11,735,0.03162544106829308,5984
12,750,0.01733768480800588,11400
13,766,-0.1474690450211188,5170
14,784,0.03497519132616118,3474
15,795,-0.019566222770349147,4823
16,811,-0.2454753484501698,6456
17,826,-0.24010676707856035,7347
18,840,0.2175877485018462,5391
19,855,-0.011891454800569487,8166
20,871,-0.39516254193379646,6825
21,885,-0.08603075599527157,22050
22,900,-0.250353369588644,18100
23,915,-0.04494004997333557,26541
24,930,-0.0905612397893696,35709
