time,open,high,low,close,volume
570,15.99,16.13,15.66,16.04,2401360
585,16.04,16.265,16.015,16.234,923896
600,16.235,16.2692,16.04,16.1,643164
615,16.105,16.135,15.8,15.9,981808
630,15.9,15.9099,15.67,15.745,757891
645,15.74,15.79,15.6107,15.77,586592
660,15.765,15.995,15.67,15.82,626747
675,15.815,15.97,15.8,15.8995,529882
690,15.9,15.995,15.85,15.865,483506
705,15.86,15.98,15.83,15.945,293238
720,15.95,16.05,15.865,16.05,340047
735,16.0408,16.105,15.955,16.09,319085
750,16.0918,16.19,16.07,16.1401,331353
765,16.16,16.24,16.14,16.155,521635
780,16.155,16.36,16.14,16.3505,488128
795,16.3599,16.42,16.3308,16.3906,502898
810,16.395,16.55,16.3901,16.54,611274
825,16.535,16.56,16.385,16.5228,527815
840,16.53,16.665,16.525,16.655,542637
855,16.655,16.77,16.63,16.7,570584
870,16.7,16.81,16.62,16.76,546840
885,16.765,16.77,16.625,16.645,455564
900,16.645,16.67,16.47,16.495,482790
915,16.49,16.7,16.48,16.655,617857
930,16.66,16.66,16.535,16.585,659182
945,16.585,16.74,16.52,16.61,2218554
