time,open,high,low,close,volume
570,14.46,14.6787,14.385,14.635,851886
585,14.63,14.72,14.565,14.565,726290
600,14.58,14.7,14.45,14.675,595353
615,14.67,14.78,14.63,14.72,457389
630,14.72,14.855,14.685,14.825,564243
645,14.82,14.87,14.76,14.855,297177
660,14.86,14.94,14.785,14.8691,753218
675,14.865,14.9375,14.85,14.885,362534
690,14.89,14.94,14.84,14.8816,328180
705,14.89,14.91,14.86,14.88,179134
720,14.87,14.88,14.605,14.625,525126
735,14.6201,14.66,14.53,14.555,444321
750,14.55,14.74,14.5499,14.725,365071
765,14.7371,14.75,14.66,14.72,237117
780,14.71,14.83,14.6722,14.81,204108
795,14.8185,14.86,14.795,14.8476,201892
810,14.85,14.93,14.83,14.89,387418
825,14.89,14.9173,14.84,14.89,267393
840,14.895,14.92,14.87,14.88,188760
855,14.88,14.91,14.86,14.885,152146
870,14.8879,14.9375,14.85,14.875,433415
885,14.8701,14.88,14.805,14.8387,409310
900,14.8379,14.87,14.78,14.87,211456
915,14.8717,14.88,14.83,14.8601,272807
930,14.86,14.875,14.83,14.84,277481
945,14.84,14.98,14.84,14.97,1128162
