time,open,high,low,close,volume
570,98.2,99.9,96.48,99.825,489580
585,99.7573,100.1399,98.28,99.23,268781
600,99.215,99.8716,98.92,99.5091,289541
615,99.44,99.48,98.34,98.51,209843
630,98.51,99.3,98.27,99.045,184632
645,99.07,99.4988,97.92,97.98,330073
660,97.97,98.24,97.71,97.97,148186
675,98.0,98.47,98.0,98.15,120358
690,98.14,98.44,97.6,97.73,87579
705,97.71,97.925,97.52,97.7465,103539
720,97.7,98.125,97.37,97.49,118243
735,97.48,97.7899,97.17,97.19,87980
750,97.2186,97.37,97.02,97.02,103251
765,97.0297,97.63,96.8501,97.5322,176571
780,97.51,98.07,97.4,97.76,151721
795,97.76,98.04,97.53,97.76,103507
810,97.73,97.78,97.31,97.44,109099
825,97.465,97.57,97.11,97.2599,142860
840,97.21,97.46,97.15,97.4232,126609
855,97.42,97.76,97.35,97.58,110481
870,97.59,97.6,97.01,97.03,116086
885,97.03,97.46,97.01,97.43,136145
900,97.46,97.67,97.275,97.44,174018
915,97.435,97.62,97.02,97.065,209033
930,97.06,97.06,96.795,96.83,341420
945,96.83,97.56,96.79,97.45,843086
