,time,close,volume
0,570,0.8219937195985518,12476
1,585,-0.7061084973298015,21784
2,603,-0.23229074410727393,7127
3,616,0.5393459850404909,15235
4,630,-0.06494912318684823,13019
5,645,0.04405320390451767,18151
6,660,-0.0750239767348349,14179
7,677,-0.28543948372685174,16010
8,690,0.1827191080829901,10271
9,705,-0.21570118402879945,6949
10,720,-0.08309066200737227,6308
11,736,0.11247285138070474,10229
12,752,-0.020171613884276296,6968
13,765,-0.14918183089618442,22204
14,780,0.14663552924564943,17187
15,795,-0.16008081750011058,13247
16,810,-0.17827115899607365,15324
17,825,-0.015571958018004725,12157
18,840,-0.04050348953140437,15853
19,855,-0.27493126718320277,10452
20,870,-0.18153364632237373,21016
21,885,-0.2085718318252452,22320
22,900,-0.05099279040393065,33936
23,915,-0.15242584953840538,37197
24,930,0.5166645822911378,43415
