time,open,high,low,close,volume
574,54.26,54.34,54.22,54.255,60600
585,54.24,54.42,54.24,54.26,20600
600,54.25,54.29,54.0,54.03,74900
615,54.04,54.17,53.95,53.96,74100
630,53.95,54.0499,53.8,53.97,46900
645,53.97,54.25,53.97,54.24,67700
660,54.24,54.27,54.18,54.23,15300
675,54.24,54.35,54.24,54.26,18100
690,54.23,54.34,54.17,54.34,266800
705,54.33,54.34,54.2,54.2,12700
720,54.21,54.22,54.18,54.21,12400
735,54.21,54.21,54.15,54.2,22600
750,54.2,54.21,54.1,54.2,29400
765,54.2,54.2,54.15,54.16,7100
780,54.15,54.18,54.14,54.15,15000
795,54.15,54.17,54.15,54.16,5800
810,54.15,54.16,54.13,54.15,25400
825,54.15,54.15,54.09,54.1,42600
840,54.1,54.1,54.03,54.05,32600
855,54.05,54.05,54.01,54.01,15400
870,54.01,54.06,54.01,54.05,183600
885,54.05,54.06,54.01,54.05,39500
900,54.05,54.09,54.03,54.03,62000
915,54.03,54.05,54.0228,54.03,63400
930,54.03,54.05,54.02,54.03,87300
945,54.04,54.05,54.02,54.02,109500
