time,open,high,low,close,volume
570,29.37,29.44,29.21,29.22,13518
585,29.23,29.34,29.22,29.265,43142
600,29.25,29.25,29.02,29.215,20895
615,29.12,29.31,29.064,29.245,21509
630,29.245,29.285,29.0,29.0,6761
645,28.91,29.0915,28.9,29.08,12764
660,29.07,29.07,29.0,29.02,5338
676,29.02,29.09,28.99,29.05,11843
691,29.06,29.075,28.91,29.0,8326
711,29.0,29.03,28.97,29.03,3130
721,29.0,29.23,28.96,29.13,28168
735,29.13,29.15,29.0,29.05,56154
750,29.05,29.12,29.05,29.12,46471
766,29.12,29.15,29.05,29.125,8647
781,29.11,29.13,29.06,29.11,5933
796,29.12,29.15,29.11,29.14,7219
810,29.14,29.15,29.1,29.1,11708
829,29.1,29.16,29.1,29.16,38153
840,29.15,29.18,29.12,29.14,2399
855,29.1,29.13,29.1,29.1,5483
871,29.1,29.12,29.1,29.11,13266
886,29.105,29.14,29.1,29.14,6958
900,29.13,29.13,29.1,29.11,14358
918,29.11,29.125,29.1,29.1,4620
931,29.11,29.14,29.1,29.14,12476
945,29.13,29.14,29.1,29.14,29024
