time,open,high,low,close,volume
570,6.43,6.43,6.35,6.36,6510112
585,6.3603,6.43,6.16,6.229,13214587
600,6.23,6.26,6.18,6.22,11194245
615,6.22,6.2701,6.2,6.26,9690505
630,6.27,6.34,6.23,6.34,8099867
645,6.34,6.34,6.2099,6.22,7809067
660,6.23,6.2401,6.1899,6.24,4098759
675,6.23,6.26,6.2,6.23,3388235
690,6.22,6.27,6.21,6.2399,4486911
705,6.24,6.27,6.2399,6.2601,1626078
720,6.26,6.3,6.25,6.29,2998944
735,6.29,6.31,6.27,6.28,4205558
750,6.28,6.29,6.2699,6.2792,1230695
765,6.27,6.28,6.25,6.25,1766694
780,6.26,6.27,6.2199,6.24,2341460
795,6.23,6.2501,6.23,6.24,1258074
810,6.25,6.26,6.2399,6.241,1910685
825,6.242,6.25,6.21,6.22,4336312
840,6.22,6.2303,6.21,6.23,3425002
855,6.23,6.2303,6.2199,6.23,1708370
870,6.23,6.43,6.2,6.2,4307189
885,6.21,6.2101,6.1799,6.18,2788642
900,6.18,6.21,6.15,6.1701,7478607
915,6.18,6.19,6.04,6.17,3927882
930,6.1708,6.19,6.1693,6.19,4567535
945,6.19,6.1901,6.119,6.13,8245682
