,time,close,volume
0,570,-0.4564869452752495,3655162
1,585,-0.18626498218334586,1388210
2,600,-0.24354603019970775,1072973
3,615,0.12648375170266146,1373906
4,630,0.1004373886278964,1002882
5,645,-0.2513022275504683,877459
6,660,0.1536241284254931,939143
7,675,0.025937814090712344,659475
8,690,-0.1753873136509859,1103624
9,705,0.18478895156584102,878109
10,720,0.06803382252892616,714363
11,735,0.03238656605239042,485420
12,750,0.04855626052053415,520935
13,765,-0.1101821245706241,429920
14,780,0.03563445527876304,563940
15,795,-0.02592268559022199,420594
16,810,-0.00518480592623951,451303
17,825,0.36033708953536714,411464
18,840,0.02582394525324927,817564
19,855,0.07418876201534139,488152
20,870,-0.18060428273537263,633454
21,885,-0.15246448105115976,712526
22,900,0.3322366298948367,1048126
23,915,-0.016130593283206287,901548
24,930,0.3984447800520396,1507495
