,time,close,volume
0,570,0.15615822122892678,30568
1,585,-0.035828938316899796,22713
2,600,0.028654937245693946,32031
3,615,0.3341425103526943,44009
4,630,-0.10792729559928176,47723
5,645,0.09925168513653176,21250
6,660,0.3096460069901632,18824
7,675,-0.010678588717705354,20544
8,690,-0.10975383782088485,19906
9,705,0.1721733686217483,18051
10,720,-0.10683304132302039,18463
11,735,-0.22843110660594532,12638
12,750,-0.29784492016895925,16023
13,765,0.12299595257505092,33525
14,780,-0.058672009158569245,17767
15,795,-0.027196862340925675,11854
16,810,-0.1311461311891247,24575
17,825,-0.23201356165958065,14177
18,840,-0.24337908091995197,22992
19,855,-0.2454200291616642,33147
20,870,0.43981315127559406,14311
21,885,0.1793400286944046,23309
22,900,0.0,46537
23,915,0.08744140708992326,51971
24,930,-0.40154284562907855,50940
