,time,close,volume
0,570,-0.31642593214645864,1074625
1,585,0.07552236301082774,532368
2,600,-0.6078514140987749,427251
3,615,0.31978456618698603,446318
4,630,0.05887300252313489,495413
5,645,0.18468770987239663,542296
6,660,0.609094701710463,836607
7,675,-0.16715419974925919,421918
8,690,0.16687526074258544,230163
9,705,0.025025025025025974,256703
10,720,0.1665556295802822,252002
11,735,-0.041656252603513425,274138
12,750,0.02498750624687751,217454
13,765,0.09153698926520715,188775
14,780,-0.17505835278426807,170957
15,795,-0.03335557038024686,239240
16,810,0.23294509151414403,202581
17,825,-0.4680708793045823,179744
18,840,0.0,250262
19,855,0.2750687671917965,211292
20,870,-0.033352789126984105,202911
21,885,-0.15867713378988804,174989
22,900,0.20835069589132427,214221
23,915,0.24939728988279272,284517
24,930,0.4386690945207639,509874
