time,open,high,low,close,volume
570,76.0,76.8,76.0,76.72,143083
585,76.7101,76.94,76.23,76.5,121163
600,76.5,76.7,76.3101,76.55,78811
615,76.571,76.69,76.2,76.5099,63143
630,76.51,76.53,76.35,76.42,35492
645,76.43,76.8385,76.38,76.71,93670
660,76.725,76.79,76.65,76.73,78901
675,76.74,76.91,76.7,76.9,49444
690,76.91,76.92,76.54,76.6,68094
705,76.57,76.57,76.38,76.39,59310
720,76.4,76.55,76.39,76.525,37276
735,76.52,76.63,76.47,76.5,26057
750,76.51,76.54,76.36,76.43,73395
765,76.44,76.61,76.33,76.59,87645
780,76.56,76.67,76.4836,76.4836,50749
795,76.48,76.66,76.47,76.64,53704
810,76.625,76.7099,76.6,76.6,46310
825,76.61,76.78,76.6,76.77,34982
840,76.8,76.8,76.72,76.75,46538
855,76.775,76.88,76.75,76.81,72692
870,76.81,76.88,76.8,76.8499,55254
885,76.84,76.89,76.755,76.82,34186
900,76.805,76.92,76.76,76.89,52314
915,76.9,77.06,76.89,77.02,132511
930,77.02,77.14,77.01,77.1,97353
945,77.08,77.21,76.97,77.21,231635
