,time,close,volume
0,570,-0.6016408386508629,171465
1,585,0.23644961804291645,300375
2,600,0.5427817087719818,309729
3,615,-0.21763959390864068,240760
4,630,0.0453021654435185,142345
5,645,0.036228602481652064,144461
6,660,-0.2633490737377334,92276
7,675,-0.063607451158571,66713
8,690,0.3260574223349329,68981
9,705,-0.39098017821421405,86793
10,720,0.03635702599526635,99626
11,735,0.23585397546792974,86889
12,750,-0.054527309018332054,91527
13,765,0.01814223512336359,88561
14,780,0.31648431142057015,80654
15,795,0.2345511953089679,69978
16,810,0.018039144944538857,118822
17,825,0.3326141675656152,129783
18,840,0.017975912277557283,143451
19,855,0.08082622361920899,99745
20,870,-0.23404446844899712,84016
21,885,0.044988303041206726,128142
22,900,0.10785547366529259,135660
23,915,0.008987148377811545,112749
24,930,0.34927458355722785,215965
