time,open,high,low,close,volume
570,63.25,64.16,62.06,63.99,2456942
585,64.0,64.07,62.14,62.72,1527703
600,62.73,63.13,62.2,62.44,734189
615,62.43,62.43,61.79,62.21,841050
630,62.2,62.99,61.98,62.82,781448
645,62.82,62.87,62.15,62.19,427177
660,62.15,62.188,61.55,61.74,547945
675,61.73,62.17,61.65,61.95,374239
690,61.95,62.06,61.73,61.98,217162
705,61.96,62.14,61.78,62.02,143454
720,62.04,62.17,61.92,62.15,231252
735,62.13,62.13,61.95,62.08,204540
750,62.08,62.36,62.054,62.3,369313
765,62.3,62.334,62.02,62.07,234281
780,62.13,62.1599,61.79,61.942,231201
795,61.9493,61.98,61.73,61.94,152866
810,61.94,61.96,61.75,61.8,141327
825,61.798,62.0,61.57,61.98,334712
840,61.97,62.29,61.89,62.02,325191
855,62.044,62.2,61.9,61.98,157633
870,61.99,62.15,61.97,62.08,129454
885,62.08,62.29,62.03,62.16,189740
900,62.16,62.18,62.02,62.07,237579
915,62.08,62.17,62.05,62.14,336284
930,62.14,62.2,61.86,62.096,527401
945,62.1,62.32,62.02,62.3,738347
