time,open,high,low,close,volume
570,109.35,110.6616,108.0,110.36,112089
585,110.51,111.1,109.98,110.3,137840
600,110.4,111.0,110.071,110.73,142516
615,110.83,111.37,110.63,110.91,77407
630,110.98,111.94,110.98,111.8694,45229
645,111.68,112.2,111.67,111.98,70332
660,112.02,112.13,111.6583,111.84,30862
675,111.84,112.18,111.84,112.11,26076
690,112.11,112.33,111.89,112.07,55264
705,112.045,112.74,112.021,112.53,46552
720,112.54,112.81,112.38,112.38,39411
735,112.33,112.59,112.1,112.17,32720
750,112.13,112.16,111.9,111.9,39625
765,111.85,112.23,111.79,111.965,33886
781,111.85,111.91,111.38,111.81,24571
795,111.79,112.16,111.79,111.8,35084
810,111.8,112.0,111.74,111.912,19304
825,111.9557,112.095,111.82,112.09,19605
840,112.075,112.36,111.89,112.02,59852
856,112.035,112.16,111.98,112.074,24476
870,112.11,112.255,112.02,112.2,20522
885,112.185,112.185,111.77,111.84,26841
901,111.92,112.1821,111.89,112.1821,39921
915,112.17,112.29,111.991,112.055,66310
930,112.055,112.32,112.05,112.08,95612
945,112.095,112.14,111.76,111.84,263241
