time,open,high,low,close,volume
570,45.21,45.44,44.748,45.049,148655.0
585,45.055,45.21,44.871,45.01,58892.0
600,44.98,44.98,44.2,44.201,87093.0
615,44.22,44.57,44.1854,44.3655,58855.0
630,44.4,44.5,44.27,44.425,29016.0
645,44.4361,44.44,44.1237,44.1237,67513.0
660,44.125,44.34,44.04,44.22,55697.0
675,44.22,44.2812,44.09,44.16,37936.0
690,44.17,44.22,44.1,44.1434,55598.0
705,44.16,44.26,44.14,44.24,53680.0
720,44.27,44.49,44.27,44.44,32786.0
735,44.45,44.51,44.4,44.45,22273.0
751,44.44,44.47,44.28,44.375,52443.0
765,44.35,44.4,44.23,44.26,16263.0
780,44.2737,44.6,44.26,44.57,30777.0
795,44.555,44.76,44.54,44.71,25658.0
810,44.72,44.72,44.52,44.55,23107.0
825,44.54,44.7524,44.54,44.71,21572.0
840,44.7,44.8,44.65,44.8,35391.0
855,44.8,44.81,44.575,44.58,21950.0
870,44.58,44.73,44.54,44.7,50744.0
885,44.6825,44.73,44.51,44.53,40068.0
900,44.54,44.595,44.53,44.54,26040.0
915,44.52,44.53,44.461,44.47,42514.0
930,44.47,44.57,44.47,44.535,50802.0
945,44.535,44.55,44.23,44.4,134279.0
