,time,close,volume
0,570,0.2687891440500973,55580
1,585,-0.21706723853858412,25285
2,600,0.7668850969960381,30293
3,615,-0.39995831053439856,27653
4,630,0.2534014268449485,27641
5,645,-0.12230187746391977,20533
6,660,-0.1315823757784193,19177
7,675,-0.3031649374069009,22814
8,690,-0.14394891122278355,16043
9,705,0.16200679383329097,44654
10,720,-0.06382435203640553,11634
11,735,0.016757293736274253,12466
12,750,-0.05362070543922788,16179
13,765,0.12669801462905267,43404
14,780,0.10177718625224727,27302
15,795,-0.09926595438990503,10761
16,810,0.25664742896598797,26758
17,825,-0.4120663492229576,41147
18,840,0.8637012060692475,21374
19,855,-0.41149048102715935,17701
20,870,0.0,29519
21,885,0.33483881015417216,18340
22,900,0.10371830109423691,19326
23,915,-0.29256114527936333,40939
24,930,0.48266045548653014,23119
