time,open,high,low,close,volume
570,168.26,170.8,167.23,168.5309,871292
585,168.5831,169.41,164.65,166.51,547532
600,166.66,167.5799,164.89,165.9,443650
615,165.8,166.4,163.83,164.3108,249924
630,164.1476,165.37,163.5516,165.0145,316898
645,165.035,165.4248,162.89,165.19,362938
660,165.07,166.69,164.92,166.48,287868
675,166.433,167.3999,165.14,165.67,273220
690,165.78,167.2,165.3501,166.0958,287391
705,166.12,166.3,163.61,163.71,232478
720,163.65,165.08,163.65,164.8999,136003
735,164.9,165.6,164.66,165.1786,99773
750,165.3299,165.33,164.5001,164.76,104182
765,164.87,166.3,164.7001,166.06,168304
780,166.01,166.07,164.93,165.3356,112969
795,165.45,165.5,164.63,165.0953,83725
810,165.12,166.12,164.99,165.904,111265
825,165.9899,166.7699,165.82,166.45,136441
840,166.38,167.0,165.88,166.5187,137447
855,166.595,167.15,166.06,166.82,105199
870,166.925,167.0,164.39,165.97,332056
885,165.925,167.03,165.6,166.765,224919
900,166.9173,166.99,165.807,165.905,128707
915,165.865,167.2299,165.865,167.16,145626
930,167.14,167.42,166.75,167.24,125300
945,167.345,168.25,166.905,167.97,438223
