time,open,high,low,close,volume
570,41.17,41.26,40.82,41.045,40579
585,41.045,41.12,40.59,40.82,17808
600,40.75,41.07,40.59,40.8,16829
615,40.76,40.88,40.39,40.48,36876
630,40.51,40.52,40.11,40.17,66188
645,40.18,40.3,40.17,40.19,17881
660,40.19,40.395,40.1811,40.35,20130
675,40.37,40.49,40.335,40.36,16139
690,40.34,40.36,40.14,40.28,14388
705,40.2701,40.54,40.2,40.38,17669
720,40.36,40.46,40.11,40.14,18704
735,40.12,40.17,39.82,39.83,37027
750,39.87,39.95,39.81,39.82,29752
765,39.82,39.88,39.6,39.6,45039
780,39.59,39.6295,39.48,39.49,24964
795,39.545,39.545,39.38,39.47,28692
810,39.475,39.48,39.19,39.2494,21714
825,39.24,39.265,39.1201,39.16,46204
840,39.18,39.27,39.12,39.26,32083
855,39.25,39.35,39.01,39.12,28149
870,39.135,39.135,38.93,39.095,32605
885,39.115,39.55,38.99,39.55,42718
900,39.55,39.59,39.47,39.56,43351
915,39.53,39.54,39.26,39.33,55078
930,39.33,39.485,39.15,39.31,66432
945,39.315,39.32,39.04,39.11,121550
