time,open,high,low,close,volume
570,55.25,55.8999,55.03,55.19,71412.0
585,55.14,55.17,54.25,55.17,71172.0
600,55.21,55.3,54.915,55.17,34045.0
615,55.17,55.17,54.47,54.69,52515.0
630,54.68,54.94,54.58,54.81,52946.0
645,54.8,55.19,54.7,54.74,86142.0
660,54.7,54.79,54.0,54.25,213382.0
675,54.18,54.71,50.65,52.49,911757.0
690,52.55,53.84,52.31,53.55,249566.0
705,53.55,53.68,53.1001,53.35,131862.0
720,53.35,53.45,53.13,53.29,103075.0
735,53.32,55.18,53.32,55.11,253634.0
750,55.14,55.3,54.25,54.57,59371.0
765,54.52,54.56,54.36,54.45,28961.0
780,54.44,54.88,54.3,54.87,44913.0
795,54.86,54.89,54.52,54.66,65121.0
810,54.65,54.87,54.42,54.46,23505.0
825,54.46,54.47,54.13,54.44,29014.0
840,54.46,54.53,54.35,54.43,31748.0
855,54.42,54.65,54.41,54.555,29844.0
870,54.54,54.65,54.44,54.64,28544.0
885,54.66,54.87,54.6598,54.77,42498.0
900,54.77,54.9245,54.65,54.84,34434.0
915,54.825,54.895,54.75,54.82,39859.0
930,54.82,54.84,54.52,54.54,63746.0
945,54.52,55.17,54.52,54.86,233816.0
