time,open,high,low,close,volume
570,41.2,41.5,41.07,41.08,93230
585,41.07,41.22,40.8,41.16,94353
600,41.1296,41.69,41.12,41.5431,174391
615,41.5886,41.72,41.285,41.53,102452
630,41.53,41.55,40.93,40.99,56908
645,41.02,41.33,40.96,41.08,43888
660,41.08,41.34,40.91,40.91,27727
675,40.97,41.02,40.84,40.92,18077
690,40.97,41.02,40.71,40.72,25829
705,40.7285,40.8645,40.61,40.67,27024
720,40.69,40.851,40.61,40.851,27437
735,40.84,40.9998,40.76,40.9501,20870
750,40.99,41.11,40.87,40.8836,13564
765,40.9045,40.965,40.86,40.96,10326
780,40.995,41.2,40.984,41.09,18373
795,41.0995,41.16,40.975,41.16,20680
810,41.15,41.46,41.12,41.12,43734
825,41.13,41.295,41.13,41.185,12663
840,41.18,41.2211,41.0401,41.2211,35231
855,41.2179,41.2248,41.07,41.09,29586
870,41.08,41.12,40.91,40.92,46544
885,40.94,41.1,40.86,41.07,85664
900,41.07,41.125,40.92,40.97,37097
915,40.97,41.11,40.94,40.96,54970
930,40.9301,41.12,40.9301,41.065,70217
945,41.05,41.25,41.04,41.2,153419
