time,open,high,low,close,volume
570,81.61,83.2,81.16,82.9198,318924
585,83.06,83.67,82.42,83.2281,178318
600,83.2899,83.5587,82.48,82.8241,166118
615,82.8726,83.35,82.31,83.09,257567
630,83.02,83.02,82.25,82.29,46379
645,82.28,82.59,82.04,82.39,68264
660,82.33,82.51,82.09,82.51,46071
675,82.47,82.85,82.422,82.76,36691
690,82.7787,83.065,82.651,83.045,51097
705,83.045,83.4379,82.87,82.97,90231
720,83.0,83.23,82.94,82.94,27440
735,82.93,83.1,82.73,83.06,35408
750,83.03,83.14,82.75,83.1081,38691
765,83.07,83.37,83.06,83.26,51557
780,83.24,83.42,83.17,83.35,59509
795,83.34,83.37,82.9199,83.225,50494
810,83.2001,83.355,83.16,83.32,41642
825,83.34,83.49,83.242,83.44,55714
840,83.435,83.48,83.23,83.455,41877
855,83.46,83.63,83.42,83.5,59630
870,83.49,83.59,83.43,83.49,50193
885,83.5395,83.55,83.14,83.2736,49050
900,83.31,83.36,83.08,83.22,63456
915,83.195,83.4627,83.195,83.4627,46603
930,83.475,83.74,83.41,83.7261,89297
945,83.72,83.75,83.24,83.46,253645
