time,open,high,low,close,volume
570,26.23,26.29,26.01,26.17,1570011
585,26.16,26.4,26.145,26.31,435372
600,26.31,26.35,26.24,26.2763,349013
615,26.27,26.33,26.23,26.33,495204
630,26.33,26.44,26.32,26.44,324502
645,26.44,26.55,26.41,26.42,364706
660,26.42,26.45,26.32,26.3284,329388
675,26.325,26.41,26.32,26.33,296582
690,26.33,26.405,26.32,26.385,186741
705,26.38,26.405,26.3,26.3,204008
720,26.3,26.34,26.25,26.26,133744
735,26.26,26.32,26.26,26.32,257277
750,26.33,26.38,26.3,26.33,171565
765,26.33,26.34,26.31,26.33,231643
780,26.32,26.33,26.31,26.33,128232
795,26.325,26.33,26.295,26.3197,210729
810,26.31,26.32,26.21,26.22,284326
825,26.23,26.27,26.22,26.27,631535
840,26.26,26.27,26.25,26.265,242027
855,26.27,26.27,26.25,26.26,107084
870,26.255,26.26,26.24,26.245,214618
885,26.25,26.26,26.24,26.26,199682
900,26.251,26.27,26.22,26.265,223256
915,26.27,26.27,26.25,26.25,212250
930,26.255,26.26,26.25,26.26,320425
945,26.25,26.26,26.21,26.23,1375447
